Section	Id	Action
Main	_XENAKIOS_SETRENDERSPEEDRT	Xenakios/SWS: Set render speed to realtime
Main	_XENAKIOS_SETRENDERSPEEDNL	Xenakios/SWS: Set render speed to not limited
Main	_XENAKIOS_STORERENDERSPEED	Xenakios/SWS: Store render speed
Main	_XENAKIOS_RECALLRENDERSPEED	Xenakios/SWS: Recall render speed
Main	_XENAKIOS_SELITEMSUNDEDCURSELTX	Xenakios/SWS: Select items under edit cursor on selected tracks
Main	_XENAKIOS_TSADEL	Xenakios/SWS: Time selection adaptive delete
Main	_XENAKIOS_CREATENEWTX	Xenakios/SWS: [Deprecated] Create new tracks...
Main	_XENAKIOS_RENDERRECEIVESASSTEMS	Xenakios/SWS: Render receives of selected track as stems
Main	_XENAKIOS_SWINGITEMPOSITIONS	Xenakios/SWS: Swing item positions...
Main	_XENAKIOS_SISFTNEXTIF	Xenakios/SWS: Switch item source file to next in folder
Main	_XENAKIOS_SISFTPREVIF	Xenakios/SWS: Switch item source file to previous in folder
Main	_XENAKIOS_SISFTRANDIF	Xenakios/SWS: Switch item source file to random in folder
Main	_XENAKIOS_SISFTNEXTRPPIF	Xenakios/SWS: Switch item source file to next RPP in folder
Main	_XENAKIOS_SISFTPREVRPPIF	Xenakios/SWS: Switch item source file to previous RPP in folder
Main	_XENAKIOS_REVORDSELITEMS	Xenakios/SWS: Reverse order of selected items
Main	_XENAKIOS_SHFORDSELITEMS	Xenakios/SWS: Shuffle order of selected items (keep relative positions)
Main	_XENAKIOS_SHFORDSELITEMS2	Xenakios/SWS: Shuffle order of selected items
Main	_XENAKIOS_CRTMARKERSFROMITEMS1	Xenakios/SWS: Create markers from selected items (name by take source file name)
Main	_XENAKIOS_RENMTAKESOURCEFLS	Xenakios/SWS: Rename take source files... (no undo)
Main	_XENAKIOS_RENMTAKEANDSOURCE	Xenakios/SWS: Rename takes and source files... (no undo)
Main	_XENAKIOS_RENMTAKE	Xenakios/SWS: Rename takes...
Main	_XENAKIOS_RENMTAKEALL	Xenakios/SWS: Rename takes with same name...
Main	_XENAKIOS_SAVEITEMASAUDIO1	Xenakios/SWS: Save item as audio file...
Main	_XENAKIOS_NORMALZTAKESDB	Xenakios/SWS: Normalize selected takes to dB value...
Main	_XENAKIOS_LOADPROJTEMPL01	Xenakios/SWS: [Deprecated] Load project template 01
Main	_XENAKIOS_LOADPROJTEMPL02	Xenakios/SWS: [Deprecated] Load project template 02
Main	_XENAKIOS_LOADPROJTEMPL03	Xenakios/SWS: [Deprecated] Load project template 03
Main	_XENAKIOS_LOADPROJTEMPL04	Xenakios/SWS: [Deprecated] Load project template 04
Main	_XENAKIOS_LOADPROJTEMPL05	Xenakios/SWS: [Deprecated] Load project template 05
Main	_XENAKIOS_LOADPROJTEMPL06	Xenakios/SWS: [Deprecated] Load project template 06
Main	_XENAKIOS_LOADPROJTEMPL07	Xenakios/SWS: [Deprecated] Load project template 07
Main	_XENAKIOS_LOADPROJTEMPL08	Xenakios/SWS: [Deprecated] Load project template 08
Main	_XENAKIOS_LOADPROJTEMPL09	Xenakios/SWS: [Deprecated] Load project template 09
Main	_XENAKIOS_LOADPROJTEMPL10	Xenakios/SWS: [Deprecated] Load project template 10
Main	_XENAKIOS_REMOVMUTEDITEMS	Xenakios/SWS: Remove muted items
Main	_XENAKIOS_NUDMASVOL1DBU	Xenakios/SWS: Nudge master volume 1 dB up
Main	_XENAKIOS_NUDMASVOL1DBD	Xenakios/SWS: Nudge master volume 1 dB down
Main	_XENAKIOS_SETMASTVOLTO0	Xenakios/SWS: Set master volume to 0 dB
Main	_XENAKIOS_NUDGSELTKVOLUP	Xenakios/SWS: Nudge volume of selected tracks up
Main	_XENAKIOS_NUDGSELTKVOLDOWN	Xenakios/SWS: Nudge volume of selected tracks down
Main	_XENAKIOS_RESETITEMLENMEDOFFS	Xenakios/SWS: Reset item length and media offset
Main	_XENAKIOS_TOGGREFTRACK	Xenakios/SWS: Toggle reference track
Main	_XENAKIOS_SETSELTKREFTRACK	Xenakios/SWS: Set selected track as reference track
Main	_XEN_ENV_SHIFTRIGHT	Xenakios/SWS: Shift all points in selected envelope to right by 1 second
Main	_XEN_ENV_SHIFTLEFT	Xenakios/SWS: Shift all points in selected envelope to left by 1 second
Main	_XEN_PREF_STOPATENDLOOP	Xenakios/SWS: [Deprecated] Toggle stop playback at end of loop
Main	_XEN_RENNMARKERSASCNUMBERS	Xenakios/SWS: Rename project markers with ascending numbers
Main	_XEN_ITEMFADESTOCONF_C	Xenakios/SWS: Set fades of selected items to configuration C
Main	_XEN_ITEMFADESTOCONF_D	Xenakios/SWS: Set fades of selected items to configuration D
Main	_XEN_ITEMFADESTOCONF_E	Xenakios/SWS: Set fades of selected items to configuration E
Main	_XEN_ITEMFADESTOCONF_F	Xenakios/SWS: Set fades of selected items to configuration F
Main	_XEN_MOVE_EDCUR32NDLEFT	Xenakios/SWS: Move edit cursor 32nd note left
Main	_XEN_MOVE_EDCUR32NDRIGHT	Xenakios/SWS: Move edit cursor 32nd note right
Main	_XEN_MOVE_EDCUR64THLEFT	Xenakios/SWS: Move edit cursor 64th note left
Main	_XEN_MOVE_EDCUR64THRIGHT	Xenakios/SWS: Move edit cursor 64th note right
Main	_XENAKIOS_DISKSPACECALC	Xenakios/SWS: Disk space calculator...
Main	_XENAKIOS_SHOW_COMMANDPARAMS	Xenakios/SWS: Command parameters
Main	_SWS_AWFILLGAPSADV	SWS/AW: Fill gaps between selected items (advanced)
Main	_SWS_AWFILLGAPSADVLASTSETTINGS	SWS/AW: Fill gaps between selected items (advanced, use last settings)
Main	_SWS_AWFILLGAPSQUICK	SWS/AW: Fill gaps between selected items (quick, no crossfade)
Main	_SWS_AWFILLGAPSQUICKXFADE	SWS/AW: Fill gaps between selected items (quick, crossfade using default fade length)
Main	_SWS_AWFIXOVERLAPS	SWS/AW: Remove overlaps in selected items preserving item starts
Main	_SWS_AWRECORDCOND	SWS/AW: Record Conditional (normal or time selection only)
Main	_SWS_AWRECORDCOND2	SWS/AW: Record Conditional (normal, time selection or item selection)
Main	_SWS_AWAUTOGROUPTOG	SWS/AW: Toggle auto group newly recorded items
Main	_SWS_AWRECORDGROUP	SWS/AW: Record (automatically group simultaneously recorded items) (deprecated)
Main	_SWS_AWRECORDCONDGROUP	SWS/AW: Record Conditional (normal or time selection only, automatically group simultaneously recorded items) (deprecated)
Main	_SWS_AWRECORDCONDGROUP2	SWS/AW: Record Conditional (normal/time selection/item selection, automatically group simultaneously recorded items) (deprecated)
Main	_SWS_AWPLAYSTOPGRP	SWS/AW: Play/Stop (automatically group simultaneously recorded items) (deprecated)
Main	_SWS_AWNFAUTOGROUPCOLORSTOG	SWS/AW/NF: Toggle assign random colors if auto group newly recorded items is enabled
Main	_SWS_AWSELTOEND	SWS/AW: Select from cursor to end of project (items and time selection)
Main	_SWS_AWFADESEL	SWS/AW: Fade in/out/crossfade selected area of selected items
Main	_SWS_AWTRIMCROP	SWS/AW: Trim selected items to selection or cursor (crop)
Main	_SWS_AWTRIMFILL	SWS/AW: Trim selected items to fill selection
Main	_SWS_AWSTRETCHFILL	SWS/AW: Stretch selected items to fill selection
Main	_SWS_AWCONSOLSEL	SWS/AW: Consolidate Selection
Main	_SWS_AWMPLAYON	SWS/AW: Enable metronome during playback
Main	_SWS_AWMPLAYOFF	SWS/AW: Disable metronome during playback
Main	_SWS_AWMPLAYTOG	SWS/AW: Toggle metronome during playback
Main	_SWS_AWMRECON	SWS/AW: Enable metronome during recording
Main	_SWS_AWMRECOFF	SWS/AW: Disable metronome during recording
Main	_SWS_AWMRECTOG	SWS/AW: Toggle metronome during recording
Main	_SWS_AWCOUNTPLAYON	SWS/AW: Enable count-in before playback
Main	_SWS_AWCOUNTPLAYOFF	SWS/AW: Disable count-in before playback
Main	_SWS_AWCOUNTPLAYTOG	SWS/AW: Toggle count-in before playback
Main	_SWS_AWCOUNTRECON	SWS/AW: Enable count-in before recording
Main	_SWS_AWCOUNTRECOFF	SWS/AW: Disable count-in before recording
Main	_SWS_AWCOUNTRECTOG	SWS/AW: Toggle count-in before recording
Main	_SWS_AWCLRTIMESELCLKON	SWS/AW: Enable 'link time selection and edit cursor'
Main	_SWS_AWCLRTIMESELCLKOFF	SWS/AW: Disable 'link time selection and edit cursor'
Main	_SWS_AWCLRTIMESELCLKTOG	SWS/AW: Toggle 'link time selection and edit cursor'
Main	_SWS_AWCLRLOOPCLKON	SWS/AW: Enable clear loop points on click in ruler
Main	_SWS_AWCLRLOOPCLKOFF	SWS/AW: Disable clear loop points on click in ruler
Main	_SWS_AWCLRLOOPCLKTOG	SWS/AW: Toggle clear loop points on click in ruler
Main	_SWS_AWTBASETIME	SWS/AW: Set project timebase to time
Main	_SWS_AWTBASEBEATPOS	SWS/AW: Set project timebase to beats (position only)
Main	_SWS_AWTBASEBEATALL	SWS/AW: Set project timebase to beats (position, length, rate)
Main	_SWS_AWTRACKTBASEPROJ	SWS/AW: Set selected tracks timebase to project default
Main	_SWS_AWTRACKTBASETIME	SWS/AW: Set selected tracks timebase to time
Main	_SWS_AWTRACKTBASEBEATPOS	SWS/AW: Set selected tracks timebase to beats (position only)
Main	_SWS_AWTRACKTBASEBEATALL	SWS/AW: Set selected tracks timebase to beats (position, length, rate)
Main	_SWS_AWITEMTBASEPROJ	SWS/AW: Set selected items timebase to project/track default
Main	_SWS_AWITEMTBASETIME	SWS/AW: Set selected items timebase to time
Main	_SWS_AWITEMTBASEBEATPOS	SWS/AW: Set selected items timebase to beats (position only)
Main	_SWS_AWITEMTBASEBEATALL	SWS/AW: Set selected items timebase to beats (position, length, rate)
Main	_SWS_AWTOGGLETRIPLET	SWS/AW: Toggle triplet grid
Main	_SWS_AWTOGGLEDOTTED	SWS/AW: Toggle dotted grid
Main	_SWS_AWTOGGLESWING	SWS/AW: Toggle swing grid
Main	_SWS_SETGRID_PRESERVE_TYPE_4	SWS/AW: Set grid to 4 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_2	SWS/AW: Set grid to 2 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1	SWS/AW: Set grid to 1 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_2	SWS/AW: Set grid to 1/2 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_4	SWS/AW: Set grid to 1/4 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_8	SWS/AW: Set grid to 1/8 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_16	SWS/AW: Set grid to 1/16 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_32	SWS/AW: Set grid to 1/32 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_64	SWS/AW: Set grid to 1/64 preserving grid type
Main	_SWS_SETGRID_PRESERVE_TYPE_1_128	SWS/AW: Set grid to 1/128 preserving grid type
Main	_SWS_AWPASTE	SWS/AW: Paste
Main	_SWS_AWBUSDELETE	SWS/AW: Remove tracks/items/env, obeying time selection and leaving children
Main	_SWS_AWINSERTCLICKTRK	SWS/AW: Insert click track
Main	_SWS_AWTOGGLECLICKTRACK	SWS/AW: Toggle click track mute
Main	_SWS_AWRENDERSTEREOSMART	SWS/AW: Render tracks to stereo stem tracks, obeying time selection
Main	_SWS_AWRENDERMONOSMART	SWS/AW: Render tracks to mono stem tracks, obeying time selection
Main	_SWS_AWCSCINP	SWS/AW: Cascade selected track inputs
Main	_SWS_AWSELGROUPIFGROUP	SWS/AW: Select all items in group if grouping is enabled
Main	_SWS_AWSPLITXFADELEFT	SWS/AW: Split selected items at edit cursor w/crossfade on left
Main	_SWS_AWPANBALANCENEW	SWS/AW: Set selected tracks pan mode to stereo balance
Main	_SWS_AWPANBALANCEOLD	SWS/AW: Set selected tracks pan mode to 3.x balance
Main	_SWS_AWPANSTEREOPAN	SWS/AW: Set selected tracks pan mode to stereo pan
Main	_SWS_AWPANDUALPAN	SWS/AW: Set selected tracks pan mode to dual pan
Main	_SWS_AWITEMTBASEBEATSTRETCH	SWS/AW: Set selected items timebase to beats (auto-stretch at tempo changes)
Main	_SWS_ANALYZEITEM	SWS: Analyze and display item peak and RMS (entire item)
Main	_SWS_FINDITEMPEAK	SWS: Move cursor to item peak sample
Main	_SWS_PEAKORGANIZE	SWS: Organize items by peak
Main	_SWS_RMSORGANIZE	SWS: Organize items by RMS (entire item)
Main	_SWS_RMSPEAKORGANIZE	SWS: Organize items by peak RMS
Main	_SWS_NORMRMS	SWS: Normalize items to RMS (entire item)
Main	_SWS_NORMPEAKRMS	SWS: Normalize item(s) to peak RMS
Main	_SWS_NORMPEAKRMSALL	SWS: Normalize items to overall peak RMS
Main	_SWS_SETRMSOPTIONS	SWS: Set RMS analysis/normalize options
Main	_SWS_SMARTCOPY	SWS: Copy items/tracks/env (obey time selection/razor edit areas)
Main	_SWS_SMARTCUT	SWS: Cut items/tracks/env (obey time selection/razor edit areas)
Main	_SWS_SMARTREMOVE	SWS: Remove items/tracks/env, (obey time selection/razor edit areas)
Main	_SWS_SMARTSPLIT	SWS: Split items at time selection/razor edit areas (if exists), play cursor (during playback), else at edit cursor
Main	_SWS_SMARTSPLIT2	SWS: Split items at time selection/razor edit areas (if exists), else at edit cursor (also during playback)
Main	_SWS_TRIPLESPLIT	SWS: Split items at time selection/razor edit areas, edit cursor, play cursor (during playback), or mouse cursor
Main	_SWS_TRIPLESPLIT2	SWS: Split items at time selection/razor edit areas, edit cursor (also during playback), or mouse cursor
Main	_SWS_SMARTUNSEL	SWS: Unselect all items/tracks/env points (depending on focus)
Main	_SWS_UNSELALL	SWS: Unselect all items/tracks/env points
Main	_SWS_SAFETIMESEL	SWS: Set time selection to selected items (skip if time selection exists)
Main	_SWS_EDITCURUNDO	SWS: Undo edit cursor move
Main	_SWS_EDITCURREDO	SWS: Redo edit cursor move
Main	_SWS_MOVECURSELLEFT	SWS: Move cursor and time selection left to grid
Main	_SWS_MOVECURSELRIGHT	SWS: Move cursor and time selection right to grid
Main	_SWS_MOVECURSAMPLEFT	SWS: Move cursor left 1 sample (on grid)
Main	_SWS_MOVECURSAMPRIGHT	SWS: Move cursor right 1 sample (on grid)
Main	_SWS_MOVECUR1MSLEFT	SWS: Move cursor left 1ms
Main	_SWS_MOVECUR1MSRIGHT	SWS: Move cursor right 1ms
Main	_SWS_MOVECUR5MSLEFT	SWS: Move cursor left 5ms
Main	_SWS_MOVECUR5MSRIGHT	SWS: Move cursor right 5ms
Main	_SWS_MOVECURFADELEFT	SWS: Move cursor left by default fade length
Main	_SWS_MOVECURFADERIGHT	SWS: Move cursor right by default fade length
Main	_SWS_MUTECHILDREN	SWS: Mute children of selected folder(s)
Main	_SWS_UNMUTECHILDREN	SWS: Unmute children of selected folder(s)
Main	_SWS_TOGMUTECHILDRN	SWS: Toggle mute of children of selected folder(s)
Main	_SWS_FOLDERPREV	SWS: Set selected track(s) to same folder as previous track
Main	_SWS_MAKEFOLDER	SWS: Make folder from selected tracks
Main	_SWS_INDENT	SWS: Indent selected track(s)
Main	_SWS_UNINDENT	SWS: Unindent selected track(s)
Main	_SWS_COLLAPSE	SWS: Set selected folder(s) collapsed
Main	_SWS_UNCOLLAPSE	SWS: Set selected folder(s) uncollapsed
Main	_SWS_FOLDSMALL	SWS: Set selected folder(s) small
Main	_SWS_TOGITEMMUTE	SWS: Toggle mute of items on selected track(s)
Main	_SWS_DELALLITEMS	SWS: Delete all items on selected track(s)
Main	_SWS_LOOPITEMSECTION	SWS: Loop section of selected item(s)
Main	_SWS_ITEMLEFTTOCUR	SWS: Move selected item(s) left edge to edit cursor
Main	_SWS_ITEMRIGHTTOCUR	SWS: Move selected item(s) right edge to edit cursor
Main	_SWS_INSERTFROMTN	SWS: Insert file matching selected track(s) name
Main	_SWS_QUANTITESTART2	SWS: Quantize item's start to grid (keep length)
Main	_SWS_QUANTITESTART1	SWS: Quantize item's start to grid (change length)
Main	_SWS_QUANTITEEND2	SWS: Quantize item's end to grid (keep length)
Main	_SWS_QUANTITEEND1	SWS: Quantize item's end to grid (change length)
Main	_SWS_QUANTITEEDGES	SWS: Quantize item's edges to grid (change length)
Main	_SWS_TAKESCHANMODE0	SWS: Set all takes channel mode to normal
Main	_SWS_TAKESCHANMODE1	SWS: Set all takes channel mode to reverse stereo
Main	_SWS_TAKESCHANMODE2	SWS: Set all takes channel mode to mono (downmix)
Main	_SWS_TAKESCHANMODE3	SWS: Set all takes channel mode to mono (left)
Main	_SWS_TAKESCHANMODE4	SWS: Set all takes channel mode to mono (right)
Main	_SWS_TAKESCPREVPITCH	SWS: Clear all takes preserve pitch
Main	_SWS_TAKESSPREVPITCH	SWS: Set all takes preserve pitch
Main	_SWS_TAKESPITCHRESET	SWS: Reset all takes' pitch
Main	_SWS_TAKESPITCH_1C	SWS: Pitch all takes up one cent
Main	_SWS_TAKESPITCH_1S	SWS: Pitch all takes up one semitone
Main	_SWS_TAKESPITCH_1O	SWS: Pitch all takes up one octave
Main	_SWS_TAKESPITCH-1C	SWS: Pitch all takes down one cent
Main	_SWS_TAKESPITCH-1S	SWS: Pitch all takes down one semitone
Main	_SWS_TAKESPITCH-1O	SWS: Pitch all takes down one octave
Main	_SWS_CROSSFADE	SWS: Crossfade adjacent selected items (move edges of adjacent items)
Main	_FNG_NUDGERATEUP	SWS: Increase item rate by ~0.6% (10 cents) preserving length, clear 'preserve pitch'
Main	_FNG_NUDGERATEDOWN	SWS: Decrease item rate by ~0.6% (10 cents) preserving length, clear 'preserve pitch'
Main	_FNG_INCREASERATE	SWS: Increase item rate by ~6% (one semitone) preserving length, clear 'preserve pitch'
Main	_FNG_DECREASERATE	SWS: Decrease item rate by ~6% (one semitone) preserving length, clear 'preserve pitch'
Main	_SWS_RESETRATE	SWS: Reset item rate, preserving length, clear 'preserve pitch'
Main	_SWS_ITEMCHANMONONEXT	SWS: Set all takes to next mono channel mode
Main	_SWS_ITEMCHANMONOPREV	SWS: Set all takes to prev mono channel mode
Main	_SWS_ITEMCHANSTEREONEXT	SWS: Set all takes to next stereo channel mode
Main	_SWS_ITEMCHANSTEREOPREV	SWS: Set all takes to prev stereo channel mode
Main	_SWS_SETITEMLEN	SWS: Set selected items length...
Main	_SWS_UNSELONTRACKS	SWS: Unselect all items on selected track(s)
Main	_SWS_SELLLI	SWS: Select lower-leftmost item on selected track(s)
Main	_SWS_SELULI	SWS: Select upper-leftmost item on selected track(s)
Main	_SWS_UNSELULI	SWS: Unselect upper-leftmost item on selected track(s)
Main	_SWS_TOGITEMSEL	SWS: Toggle selection of items on selected track(s)
Main	_SWS_SELMUTEDITEMS	SWS: Select muted items
Main	_SWS_SELUNMUTEDITEMS	SWS: Select unmuted items
Main	_SWS_SELMUTEDITEMS2	SWS: Select muted items on selected track(s)
Main	_SWS_SELUNMUTEDITEMS2	SWS: Select unmuted items on selected track(s)
Main	_SWS_SELNEXTITEM	SWS: Select next item (across tracks)
Main	_SWS_SELPREVITEM	SWS: Select previous item (across tracks)
Main	_SWS_SELNEXTITEM2	SWS: Select next item, keeping current selection (across tracks)
Main	_SWS_SELPREVITEM2	SWS: Select previous item, keeping current selection (across tracks)
Main	_SWS_SELLOCKITEMS	SWS: Select locked items
Main	_SWS_SELLOCKITEMS2	SWS: Select locked items on selected track(s)
Main	_SWS_ADDRIGHTITEM	SWS: Add item(s) to right of selected item(s) to selection
Main	_SWS_ADDLEFTITEM	SWS: Add item(s) to left of selected item(s) to selection
Main	_SWS_UNSELNOTSTEM	SWS: Unselect items without 'stems' in source filename
Main	_SWS_UNSELNOTRENDER	SWS: Unselect items without 'render' in source filename
Main	_SWS_BARWAIT	SWS: Wait for next bar (if playing)
Main	_SWS_BEATWAIT	SWS: Wait for next beat (if playing)
Main	_SWS_LOOPWAIT	SWS: Wait until end of loop (if playing)
Main	_SWS_SAVEXFD	SWS: Save auto crossfade state
Main	_SWS_RESTOREXFD	SWS: Restore auto crossfade state
Main	_SWS_XFDON	SWS: Set auto crossfade on
Main	_SWS_XFDOFF	SWS: Set auto crossfade off
Main	_SWS_MVPWIDON	SWS: Set move envelope points with items on
Main	_SWS_MVPWIDOFF	SWS: Set move envelope points with items off
Main	_SWS_TOGRECMOVECUR	SWS: Toggle move cursor to end of recorded media on stop
Main	_SWS_TOGSEEKMODE1	SWS: Toggle seek playback on item move/size
Main	_SWS_TOGSEEKMODE2	SWS: Toggle seek playback on loop point change
Main	_SWS_TOGAUTOADDENVS	SWS: Toggle auto add envelopes when tweaking in write mode
Main	_SWS_TOGGRID_OU	SWS: Toggle grid lines over/under items
Main	_SWS_TOGSELGROUP	SWS: Toggle selecting one grouped item selects group
Main	_SWS_RECTOGGLE	SWS: Transport: Record/stop
Main	_SWS_SAVEREPEAT	SWS: Save transport repeat state
Main	_SWS_RESTREPEAT	SWS: Restore transport repeat state
Main	_SWS_SETREPEAT	SWS: Set transport repeat state
Main	_SWS_UNSETREPEAT	SWS: Unset transport repeat state
Main	_SWS_SHOWDOCK	SWS: Show dockers
Main	_SWS_HIDEDOCK	SWS: Hide dockers
Main	_SWS_SHOWMASTER	SWS: Show master track in track control panel
Main	_SWS_HIDEMASTER	SWS: Hide master track in track control panel
Main	_SWS_TOGDEFFADEZERO	SWS: Toggle default fade time to zero
Main	_SWS_METROON	SWS: Metronome enable
Main	_SWS_METROOFF	SWS: Metronome disable
Main	_SWS_ENRECINCHECK	SWS: Enable checking for duplicate inputs when recording
Main	_SWS_DISRECINCHECK	SWS: Disable checking for duplicate inputs when recording
Main	_SWS_TOGRECINCHECK	SWS: Toggle checking for duplicate inputs when recording
Main	_SWS_ENMPSEND	SWS: Enable master/parent send on selected track(s)
Main	_SWS_DISMPSEND	SWS: Disable master/parent send on selected track(s)
Main	_SWS_TOGMPSEND	SWS: Toggle master/parent send on selected track(s)
Main	_SWS_MASTERMONO	SWS: Set master mono
Main	_SWS_MASTERSTEREO	SWS: Set master stereo
Main	_XEN_TOG_MAS_SEND0MUTE	SWS: Toggle master track output 1 mute
Main	_XEN_TOG_MAS_SEND1MUTE	SWS: Toggle master track output 2 mute
Main	_XEN_TOG_MAS_SEND2MUTE	SWS: Toggle master track output 3 mute
Main	_XEN_TOG_MAS_SEND3MUTE	SWS: Toggle master track output 4 mute
Main	_XEN_TOG_MAS_SEND4MUTE	SWS: Toggle master track output 5 mute
Main	_XEN_TOG_MAS_SEND5MUTE	SWS: Toggle master track output 6 mute
Main	_XEN_TOG_MAS_SEND6MUTE	SWS: Toggle master track output 7 mute
Main	_XEN_TOG_MAS_SEND7MUTE	SWS: Toggle master track output 8 mute
Main	_XEN_TOG_MAS_SEND8MUTE	SWS: Toggle master track output 9 mute
Main	_XEN_TOG_MAS_SEND9MUTE	SWS: Toggle master track output 10 mute
Main	_XEN_TOG_MAS_SEND10MUTE	SWS: Toggle master track output 11 mute
Main	_XEN_TOG_MAS_SEND11MUTE	SWS: Toggle master track output 12 mute
Main	_XEN_SET_MAS_SEND0MUTE	SWS: Set master track output 1 muted
Main	_XEN_SET_MAS_SEND1MUTE	SWS: Set master track output 2 muted
Main	_XEN_SET_MAS_SEND2MUTE	SWS: Set master track output 3 muted
Main	_XEN_SET_MAS_SEND3MUTE	SWS: Set master track output 4 muted
Main	_XEN_SET_MAS_SEND4MUTE	SWS: Set master track output 5 muted
Main	_XEN_UNSET_MAS_SEND0MUTE	SWS: Set master track output 1 unmuted
Main	_XEN_UNSET_MAS_SEND1MUTE	SWS: Set master track output 2 unmuted
Main	_XEN_UNSET_MAS_SEND2MUTE	SWS: Set master track output 3 unmuted
Main	_XEN_UNSET_MAS_SEND3MUTE	SWS: Set master track output 4 unmuted
Main	_XEN_UNSET_MAS_SEND4MUTE	SWS: Set master track output 5 unmuted
Main	_XEN_SET_MAS_SENDALLUNMUTE	SWS: Set all master track outputs unmuted
Main	_XEN_SET_MAS_SENDALLMUTE	SWS: Set all master track outputs muted
Main	_SWS_MAST_O1_1	SWS: Nudge master output 1 volume +1db
Main	_SWS_MAST_O1_-1	SWS: Nudge master output 1 volume -1db
Main	_SWS_MAST_O1_0	SWS: Set master output 1 volume to 0db
Main	_SWS_MUTERECVS	SWS: Mute all receives for selected track(s)
Main	_SWS_UNMUTERECVS	SWS: Unmute all receives for selected track(s)
Main	_SWS_TOGMUTERECVS	SWS: Toggle mute on receives for selected track(s)
Main	_SWS_MUTESENDS	SWS: Mute all sends from selected track(s)
Main	_SWS_UNMUTESENDS	SWS: Unmute all sends from selected track(s)
Main	_SWS_BYPASSFX	SWS: Bypass FX on selected track(s)
Main	_SWS_UNBYPASSFX	SWS: Unbypass FX on selected track(s)
Main	_SWS_SAVEMSTFXEN	SWS: Save master FX enabled state
Main	_SWS_RESTMSTFXEN	SWS: Restore master FX enabled state
Main	_SWS_ENMASTERFX	SWS: Enable master FX
Main	_SWS_DISMASTERFX	SWS: Disable master FX
Main	_SWS_MINTRACKS	SWS: Minimize selected track(s)
Main	_SWS_SETRECSRCOUT	SWS: Set selected track(s) record output mode based on items
Main	_SWS_SETMONMEDIA	SWS: Set selected track(s) monitor track media while recording
Main	_SWS_UNSETMONMEDIA	SWS: Unset selected track(s) monitor track media while recording
Main	_SWS_ARMTOGGLE	SWS: Toolbar arm toggle
Main	_SWS_INSRTTRKABOVE	SWS: Insert track above selected tracks
Main	_SWS_CREATETRK1	SWS: Create and select first track
Main	_SWS_DELTRACKCHLD	SWS: Delete track(s) with children (prompt)
Main	_SWS_NAMETKLIKEITEM	SWS: Set track name from first selected item on track
Main	_SWS_NAMETKLIKEFIRST	SWS: Set track name from first selected item in project
Main	_SWS_SOLOTOGGLE	SWS: Toolbar solo toggle
Main	_SWS_INPUTMATCH	SWS: Set all selected tracks inputs to match first selected track
Main	_SWS_MUTETOGGLE	SWS: Toolbar mute toggle
Main	_SWS_SAVESEL	SWS: Save current track selection
Main	_SWS_RESTORESEL	SWS: Restore saved track selection
Main	_SWS_TOGSAVESEL	SWS: Toggle between current and saved track selection
Main	_SWS_TOGTRACKSEL	SWS: Toggle (invert) track selection
Main	_SWS_SELTRKWITEM	SWS: Select only track(s) with selected item(s)
Main	_SWS_SETLTT	SWS: Set last touched track to match track selection (deprecated)
Main	_SWS_SELCHILDREN	SWS: Select only children of selected folders
Main	_SWS_SELCHILDREN2	SWS: Select children of selected folder track(s)
Main	_SWS_SELPARENTS	SWS: Select only parent(s) of selected folder track(s)
Main	_SWS_SELPARENTS2	SWS: Select parent(s) of selected folder track(s)
Main	_SWS_UNSELPARENTS	SWS: Unselect parent(s) of selected folder track(s)
Main	_SWS_UNSELCHILDREN	SWS: Unselect children of selected folder track(s)
Main	_SWS_SELALLPARENTS	SWS: Select all folders (parents only)
Main	_SWS_SELFOLDSTARTS	SWS: Select all folder start tracks
Main	_SWS_SELNOTFOLDER	SWS: Select all non-folders
Main	_SWS_SELNEXTFOLDER	SWS: Select next folder
Main	_SWS_SELPREVFOLDER	SWS: Select previous folder
Main	_SWS_SELNEARESTNEXTFOLDER	SWS: Select nearest next folder
Main	_SWS_SELNEARESTPREVFOLDER	SWS: Select nearest previous folder
Main	_SWS_SELMUTEDTRACKS	SWS: Select muted tracks
Main	_SWS_SELUNMUTEDTRACKS	SWS: Select unmuted tracks
Main	_SWS_SELSOLOEDTRACKS	SWS: Select soloed tracks
Main	_SWS_SELPHASETRACKS	SWS: Select tracks with flipped phase
Main	_SWS_SELARMEDTRACKS	SWS: Select armed tracks
Main	_SWS_SELROUTED	SWS: Select tracks with active routing to selected track(s)
Main	_SWS_SELRECARM	SWS: Select only rec armed track(s)
Main	_SWS_UNSELRECARM	SWS: Unselect rec armed track(s)
Main	_SWS_SELMASTER	SWS: Select master track
Main	_SWS_UNSELMASTER	SWS: Unselect master track
